================================================================================
PHASE 1 — FULL ENUMERATION OF 14/16 SIGNINGS BY LIFT HASH
================================================================================
vertices: 15
edges:    30
negatives target: 14
total signings:   145422675
cycle basis size: 16

... samples=3940000/145422675 ( 2.709%) cycle_sigs=32768 lift_hashes=1 rate=  7264.1/s elapsed=00:09:02 eta=05:24:37
... samples=3945000/145422675 ( 2.713%) cycle_sigs=32768 lift_hashes=1 rate=  7260.7/s elapsed=00:09:03 eta=05:24:45
... samples=3950000/145422675 ( 2.716%) cycle_sigs=32768 lift_hashes=1 rate=  7257.2/s elapsed=00:09:04 eta=05:24:54
... samples=3955000/145422675 ( 2.720%) cycle_sigs=32768 lift_hashes=1 rate=  7253.8/s elapsed=00:09:05 eta=05:25:02
... samples=3960000/145422675 ( 2.723%) cycle_sigs=32768 lift_hashes=1 rate=  7250.7/s elapsed=00:09:06 eta=05:25:10
... samples=3965000/145422675 ( 2.727%) cycle_sigs=32768 lift_hashes=1 rate=  7246.8/s elapsed=00:09:07 eta=05:25:19
... samples=3970000/145422675 ( 2.730%) cycle_sigs=32768 lift_hashes=1 rate=  7243.1/s elapsed=00:09:08 eta=05:25:29
... samples=3975000/145422675 ( 2.733%) cycle_sigs=32768 lift_hashes=1 rate=  7239.9/s elapsed=00:09:09 eta=05:25:37
... samples=3980000/145422675 ( 2.737%) cycle_sigs=32768 lift_hashes=1 rate=  7236.0/s elapsed=00:09:10 eta=05:25:47
... samples=3985000/145422675 ( 2.740%) cycle_sigs=32768 lift_hashes=1 rate=  7230.0/s elapsed=00:09:11 eta=05:26:02
... samples=3990000/145422675 ( 2.744%) cycle_sigs=32768 lift_hashes=1 rate=  7226.0/s elapsed=00:09:12 eta=05:26:12
... samples=3995000/145422675 ( 2.747%) cycle_sigs=32768 lift_hashes=1 rate=  7220.6/s elapsed=00:09:13 eta=05:26:26
... samples=4000000/145422675 ( 2.751%) cycle_sigs=32768 lift_hashes=1 rate=  7215.0/s elapsed=00:09:14 eta=05:26:41
... samples=4005000/145422675 ( 2.754%) cycle_sigs=32768 lift_hashes=1 rate=  7210.8/s elapsed=00:09:15 eta=05:26:51
... samples=4010000/145422675 ( 2.757%) cycle_sigs=32768 lift_hashes=1 rate=  7207.3/s elapsed=00:09:16 eta=05:27:00
... samples=4015000/145422675 ( 2.761%) cycle_sigs=32768 lift_hashes=1 rate=  7203.3/s elapsed=00:09:17 eta=05:27:11
... samples=4020000/145422675 ( 2.764%) cycle_sigs=32768 lift_hashes=1 rate=  7198.8/s elapsed=00:09:18 eta=05:27:22
... samples=4025000/145422675 ( 2.768%) cycle_sigs=32768 lift_hashes=1 rate=  7194.0/s elapsed=00:09:19 eta=05:27:34
... samples=4030000/145422675 ( 2.771%) cycle_sigs=32768 lift_hashes=1 rate=  7189.3/s elapsed=00:09:20 eta=05:27:47
... samples=4035000/145422675 ( 2.775%) cycle_sigs=32768 lift_hashes=1 rate=  7184.2/s elapsed=00:09:21 eta=05:28:00
... samples=4040000/145422675 ( 2.778%) cycle_sigs=32768 lift_hashes=1 rate=  7179.3/s elapsed=00:09:22 eta=05:28:12
... samples=4045000/145422675 ( 2.782%) cycle_sigs=32768 lift_hashes=1 rate=  7174.2/s elapsed=00:09:23 eta=05:28:26
... samples=4050000/145422675 ( 2.785%) cycle_sigs=32768 lift_hashes=1 rate=  7169.8/s elapsed=00:09:24 eta=05:28:37
... samples=4055000/145422675 ( 2.788%) cycle_sigs=32768 lift_hashes=1 rate=  7165.6/s elapsed=00:09:25 eta=05:28:48
... samples=4060000/145422675 ( 2.792%) cycle_sigs=32768 lift_hashes=1 rate=  7160.6/s elapsed=00:09:26 eta=05:29:01
... samples=4065000/145422675 ( 2.795%) cycle_sigs=32768 lift_hashes=1 rate=  7155.7/s elapsed=00:09:28 eta=05:29:14
... samples=4070000/145422675 ( 2.799%) cycle_sigs=32768 lift_hashes=1 rate=  7151.5/s elapsed=00:09:29 eta=05:29:25
... samples=4075000/145422675 ( 2.802%) cycle_sigs=32768 lift_hashes=1 rate=  7147.3/s elapsed=00:09:30 eta=05:29:36
... samples=4080000/145422675 ( 2.806%) cycle_sigs=32768 lift_hashes=1 rate=  7143.0/s elapsed=00:09:31 eta=05:29:47
... samples=4085000/145422675 ( 2.809%) cycle_sigs=32768 lift_hashes=1 rate=  7138.5/s elapsed=00:09:32 eta=05:29:59
... samples=4090000/145422675 ( 2.812%) cycle_sigs=32768 lift_hashes=1 rate=  7132.6/s elapsed=00:09:33 eta=05:30:15
... samples=4095000/145422675 ( 2.816%) cycle_sigs=32768 lift_hashes=1 rate=  7128.4/s elapsed=00:09:34 eta=05:30:26
... samples=4100000/145422675 ( 2.819%) cycle_sigs=32768 lift_hashes=1 rate=  7123.9/s elapsed=00:09:35 eta=05:30:37
... samples=4105000/145422675 ( 2.823%) cycle_sigs=32768 lift_hashes=1 rate=  7119.7/s elapsed=00:09:36 eta=05:30:48
... samples=4110000/145422675 ( 2.826%) cycle_sigs=32768 lift_hashes=1 rate=  7115.8/s elapsed=00:09:37 eta=05:30:59
... samples=4115000/145422675 ( 2.830%) cycle_sigs=32768 lift_hashes=1 rate=  7110.5/s elapsed=00:09:38 eta=05:31:13
... samples=4120000/145422675 ( 2.833%) cycle_sigs=32768 lift_hashes=1 rate=  7106.5/s elapsed=00:09:39 eta=05:31:23
... samples=4125000/145422675 ( 2.837%) cycle_sigs=32768 lift_hashes=1 rate=  7102.2/s elapsed=00:09:40 eta=05:31:34
... samples=4130000/145422675 ( 2.840%) cycle_sigs=32768 lift_hashes=1 rate=  7098.0/s elapsed=00:09:41 eta=05:31:45
... samples=4135000/145422675 ( 2.843%) cycle_sigs=32768 lift_hashes=1 rate=  7093.4/s elapsed=00:09:42 eta=05:31:58
... samples=4140000/145422675 ( 2.847%) cycle_sigs=32768 lift_hashes=1 rate=  7090.0/s elapsed=00:09:43 eta=05:32:07
... samples=4145000/145422675 ( 2.850%) cycle_sigs=32768 lift_hashes=1 rate=  7086.2/s elapsed=00:09:44 eta=05:32:17
... samples=4150000/145422675 ( 2.854%) cycle_sigs=32768 lift_hashes=1 rate=  7082.1/s elapsed=00:09:45 eta=05:32:27
... samples=4155000/145422675 ( 2.857%) cycle_sigs=32768 lift_hashes=1 rate=  7078.0/s elapsed=00:09:47 eta=05:32:38
... samples=4160000/145422675 ( 2.861%) cycle_sigs=32768 lift_hashes=1 rate=  7074.4/s elapsed=00:09:48 eta=05:32:48
... samples=4165000/145422675 ( 2.864%) cycle_sigs=32768 lift_hashes=1 rate=  7071.4/s elapsed=00:09:48 eta=05:32:55
... samples=4170000/145422675 ( 2.868%) cycle_sigs=32768 lift_hashes=1 rate=  7068.6/s elapsed=00:09:49 eta=05:33:03
... samples=4175000/145422675 ( 2.871%) cycle_sigs=32768 lift_hashes=1 rate=  7065.7/s elapsed=00:09:50 eta=05:33:10
... samples=4180000/145422675 ( 2.874%) cycle_sigs=32768 lift_hashes=1 rate=  7061.4/s elapsed=00:09:51 eta=05:33:22
... samples=4185000/145422675 ( 2.878%) cycle_sigs=32768 lift_hashes=1 rate=  7058.6/s elapsed=00:09:52 eta=05:33:29
... samples=4190000/145422675 ( 2.881%) cycle_sigs=32768 lift_hashes=1 rate=  7055.7/s elapsed=00:09:53 eta=05:33:36
... samples=4195000/145422675 ( 2.885%) cycle_sigs=32768 lift_hashes=1 rate=  7052.9/s elapsed=00:09:54 eta=05:33:44
... samples=4200000/145422675 ( 2.888%) cycle_sigs=32768 lift_hashes=1 rate=  7049.9/s elapsed=00:09:55 eta=05:33:51
... samples=4205000/145422675 ( 2.892%) cycle_sigs=32768 lift_hashes=1 rate=  7047.2/s elapsed=00:09:56 eta=05:33:58
... samples=4210000/145422675 ( 2.895%) cycle_sigs=32768 lift_hashes=1 rate=  7044.5/s elapsed=00:09:57 eta=05:34:05
... samples=4215000/145422675 ( 2.898%) cycle_sigs=32768 lift_hashes=1 rate=  7041.7/s elapsed=00:09:58 eta=05:34:13
... samples=4220000/145422675 ( 2.902%) cycle_sigs=32768 lift_hashes=1 rate=  7038.8/s elapsed=00:09:59 eta=05:34:20
... samples=4225000/145422675 ( 2.905%) cycle_sigs=32768 lift_hashes=1 rate=  7036.1/s elapsed=00:10:00 eta=05:34:27
... samples=4230000/145422675 ( 2.909%) cycle_sigs=32768 lift_hashes=1 rate=  7032.2/s elapsed=00:10:01 eta=05:34:37
... samples=4235000/145422675 ( 2.912%) cycle_sigs=32768 lift_hashes=1 rate=  7029.2/s elapsed=00:10:02 eta=05:34:45
... samples=4240000/145422675 ( 2.916%) cycle_sigs=32768 lift_hashes=1 rate=  7025.9/s elapsed=00:10:03 eta=05:34:54
... samples=4245000/145422675 ( 2.919%) cycle_sigs=32768 lift_hashes=1 rate=  7023.2/s elapsed=00:10:04 eta=05:35:01
... samples=4250000/145422675 ( 2.923%) cycle_sigs=32768 lift_hashes=1 rate=  7020.4/s elapsed=00:10:05 eta=05:35:08
